[34m[1mwandb[0m: Detected [huggingface_hub.inference] in use.
[34m[1mwandb[0m: Use W&B Weave for improved LLM call tracing. Install Weave with `pip install weave` then add `import weave` to the top of your script.
[34m[1mwandb[0m: For more information, check out the docs at: https://weave-docs.wandb.ai/
  0%|                                                                                          | 0/625 [00:00<?, ?it/s]Could not estimate the number of tokens of the input, floating-point operations will not be computed
                                                                                                                       
{'loss': 0.6931, 'grad_norm': 13.84941291809082, 'learning_rate': 5e-06, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/chosen': -1056.15673828125, 'logps/rejected': -1480.4925537109375, 'logits/chosen': -2.5776219367980957, 'logits/rejected': -2.7055633068084717, 'epoch': 0.0}
{'loss': 0.5717, 'grad_norm': 13.758224487304688, 'learning_rate': 4.84e-06, 'rewards/chosen': -0.020945407450199127, 'rewards/rejected': -0.3090174198150635, 'rewards/accuracies': 0.8125, 'rewards/margins': 0.28807199001312256, 'logps/chosen': -1219.4149169921875, 'logps/rejected': -1796.268310546875, 'logits/chosen': -2.4940528869628906, 'logits/rejected': -2.680453300476074, 'epoch': 0.03}
{'loss': 0.5014, 'grad_norm': 12.679354667663574, 'learning_rate': 4.8320000000000005e-06, 'rewards/chosen': -0.012473417446017265, 'rewards/rejected': -0.4725819230079651, 'rewards/accuracies': 0.875, 'rewards/margins': 0.46010851860046387, 'logps/chosen': -909.053955078125, 'logps/rejected': -1786.5252685546875, 'logits/chosen': -2.620319366455078, 'logits/rejected': -2.6380627155303955, 'epoch': 0.04}
{'loss': 0.5319, 'grad_norm': 12.088041305541992, 'learning_rate': 4.824000000000001e-06, 'rewards/chosen': 0.010773072950541973, 'rewards/rejected': -0.36693859100341797, 'rewards/accuracies': 1.0, 'rewards/margins': 0.377711683511734, 'logps/chosen': -1262.638671875, 'logps/rejected': -1490.438232421875, 'logits/chosen': -2.6463091373443604, 'logits/rejected': -2.692570209503174, 'epoch': 0.04}
{'loss': 0.4945, 'grad_norm': 9.156482696533203, 'learning_rate': 4.816e-06, 'rewards/chosen': 0.01684603840112686, 'rewards/rejected': -0.5056716203689575, 'rewards/accuracies': 1.0, 'rewards/margins': 0.5225176811218262, 'logps/chosen': -711.06689453125, 'logps/rejected': -1337.4246826171875, 'logits/chosen': -2.629567861557007, 'logits/rejected': -2.6734282970428467, 'epoch': 0.04}
{'loss': 0.5287, 'grad_norm': 10.210918426513672, 'learning_rate': 4.808e-06, 'rewards/chosen': -0.005686664953827858, 'rewards/rejected': -0.40552884340286255, 'rewards/accuracies': 1.0, 'rewards/margins': 0.39984220266342163, 'logps/chosen': -707.715087890625, 'logps/rejected': -1503.8016357421875, 'logits/chosen': -2.605032205581665, 'logits/rejected': -2.7605724334716797, 'epoch': 0.04}
{'loss': 0.4818, 'grad_norm': 10.902751922607422, 'learning_rate': 4.800000000000001e-06, 'rewards/chosen': -0.05061459541320801, 'rewards/rejected': -0.6297063231468201, 'rewards/accuracies': 1.0, 'rewards/margins': 0.5790916681289673, 'logps/chosen': -1321.66162109375, 'logps/rejected': -1656.017822265625, 'logits/chosen': -2.6249494552612305, 'logits/rejected': -2.684657096862793, 'epoch': 0.04}
{'loss': 0.5217, 'grad_norm': 13.00150203704834, 'learning_rate': 4.792000000000001e-06, 'rewards/chosen': -0.052199430763721466, 'rewards/rejected': -0.500283420085907, 'rewards/accuracies': 0.75, 'rewards/margins': 0.4480840265750885, 'logps/chosen': -1847.2550048828125, 'logps/rejected': -2001.066650390625, 'logits/chosen': -2.661109685897827, 'logits/rejected': -2.6814064979553223, 'epoch': 0.04}
{'loss': 0.555, 'grad_norm': 11.524428367614746, 'learning_rate': 4.784e-06, 'rewards/chosen': -0.07924625277519226, 'rewards/rejected': -0.4035405218601227, 'rewards/accuracies': 0.875, 'rewards/margins': 0.3242942690849304, 'logps/chosen': -812.0352172851562, 'logps/rejected': -1415.869873046875, 'logits/chosen': -2.683142900466919, 'logits/rejected': -2.678946018218994, 'epoch': 0.04}
{'loss': 0.5439, 'grad_norm': 10.014718055725098, 'learning_rate': 4.7760000000000005e-06, 'rewards/chosen': -0.05535697937011719, 'rewards/rejected': -0.43966731429100037, 'rewards/accuracies': 0.9375, 'rewards/margins': 0.3843103349208832, 'logps/chosen': -883.1109619140625, 'logps/rejected': -1176.5841064453125, 'logits/chosen': -2.7155520915985107, 'logits/rejected': -2.743312120437622, 'epoch': 0.05}
{'loss': 0.4945, 'grad_norm': 12.479547500610352, 'learning_rate': 4.768000000000001e-06, 'rewards/chosen': -0.05451701208949089, 'rewards/rejected': -0.6010458469390869, 'rewards/accuracies': 0.8125, 'rewards/margins': 0.5465288162231445, 'logps/chosen': -1684.0687255859375, 'logps/rejected': -1919.569580078125, 'logits/chosen': -2.5600876808166504, 'logits/rejected': -2.6521291732788086, 'epoch': 0.05}
{'loss': 0.456, 'grad_norm': 9.141317367553711, 'learning_rate': 4.76e-06, 'rewards/chosen': -0.04083683341741562, 'rewards/rejected': -0.7512012720108032, 'rewards/accuracies': 0.9375, 'rewards/margins': 0.710364580154419, 'logps/chosen': -1145.3343505859375, 'logps/rejected': -1538.8616943359375, 'logits/chosen': -2.6155083179473877, 'logits/rejected': -2.661296844482422, 'epoch': 0.05}
{'loss': 0.4714, 'grad_norm': 15.683066368103027, 'learning_rate': 4.752e-06, 'rewards/chosen': -0.0672839805483818, 'rewards/rejected': -0.6777151226997375, 'rewards/accuracies': 1.0, 'rewards/margins': 0.6104311347007751, 'logps/chosen': -1547.58642578125, 'logps/rejected': -2092.831298828125, 'logits/chosen': -2.6129798889160156, 'logits/rejected': -2.651198387145996, 'epoch': 0.05}
{'loss': 0.5079, 'grad_norm': 13.576567649841309, 'learning_rate': 4.744000000000001e-06, 'rewards/chosen': -0.09182074666023254, 'rewards/rejected': -0.6666358113288879, 'rewards/accuracies': 0.875, 'rewards/margins': 0.5748151540756226, 'logps/chosen': -1628.1005859375, 'logps/rejected': -2366.822509765625, 'logits/chosen': -2.6763916015625, 'logits/rejected': -2.6504852771759033, 'epoch': 0.05}
{'loss': 0.3805, 'grad_norm': 8.886429786682129, 'learning_rate': 4.736000000000001e-06, 'rewards/chosen': -0.04877452924847603, 'rewards/rejected': -0.884505569934845, 'rewards/accuracies': 1.0, 'rewards/margins': 0.835731029510498, 'logps/chosen': -819.4796752929688, 'logps/rejected': -1863.988037109375, 'logits/chosen': -2.6563825607299805, 'logits/rejected': -2.676598072052002, 'epoch': 0.05}
{'loss': 0.5075, 'grad_norm': 9.606736183166504, 'learning_rate': 4.728e-06, 'rewards/chosen': -0.05720997229218483, 'rewards/rejected': -0.5434316396713257, 'rewards/accuracies': 0.875, 'rewards/margins': 0.48622170090675354, 'logps/chosen': -1010.1661376953125, 'logps/rejected': -1484.5216064453125, 'logits/chosen': -2.580916404724121, 'logits/rejected': -2.6463654041290283, 'epoch': 0.06}
{'loss': 0.4763, 'grad_norm': 10.908175468444824, 'learning_rate': 4.7200000000000005e-06, 'rewards/chosen': -0.02441149204969406, 'rewards/rejected': -0.5569610595703125, 'rewards/accuracies': 0.9375, 'rewards/margins': 0.5325495600700378, 'logps/chosen': -1089.3065185546875, 'logps/rejected': -1798.8800048828125, 'logits/chosen': -2.584986925125122, 'logits/rejected': -2.6844449043273926, 'epoch': 0.06}
{'loss': 0.3697, 'grad_norm': 9.21141242980957, 'learning_rate': 4.712000000000001e-06, 'rewards/chosen': -0.057007838040590286, 'rewards/rejected': -1.0391124486923218, 'rewards/accuracies': 1.0, 'rewards/margins': 0.9821045994758606, 'logps/chosen': -1048.0860595703125, 'logps/rejected': -1829.177978515625, 'logits/chosen': -2.6176533699035645, 'logits/rejected': -2.6927223205566406, 'epoch': 0.06}
{'loss': 0.3797, 'grad_norm': 7.803262233734131, 'learning_rate': 4.704e-06, 'rewards/chosen': -0.05804776772856712, 'rewards/rejected': -1.146917700767517, 'rewards/accuracies': 1.0, 'rewards/margins': 1.0888700485229492, 'logps/chosen': -1094.2901611328125, 'logps/rejected': -1553.5328369140625, 'logits/chosen': -2.62152361869812, 'logits/rejected': -2.6219406127929688, 'epoch': 0.06}
{'loss': 0.392, 'grad_norm': 8.698044776916504, 'learning_rate': 4.6960000000000004e-06, 'rewards/chosen': -0.03470757231116295, 'rewards/rejected': -1.127017855644226, 'rewards/accuracies': 0.9375, 'rewards/margins': 1.0923101902008057, 'logps/chosen': -823.6840209960938, 'logps/rejected': -1467.3602294921875, 'logits/chosen': -2.5194172859191895, 'logits/rejected': -2.606464385986328, 'epoch': 0.06}
{'loss': 0.398, 'grad_norm': 6.490854740142822, 'learning_rate': 4.688000000000001e-06, 'rewards/chosen': 0.04286446049809456, 'rewards/rejected': -0.8691800236701965, 'rewards/accuracies': 1.0, 'rewards/margins': 0.9120444655418396, 'logps/chosen': -1409.8240966796875, 'logps/rejected': -1452.734130859375, 'logits/chosen': -2.5940024852752686, 'logits/rejected': -2.6515138149261475, 'epoch': 0.06}
{'loss': 0.3627, 'grad_norm': 6.018487930297852, 'learning_rate': 4.680000000000001e-06, 'rewards/chosen': -0.023231374099850655, 'rewards/rejected': -1.054016351699829, 'rewards/accuracies': 1.0, 'rewards/margins': 1.0307849645614624, 'logps/chosen': -678.6035766601562, 'logps/rejected': -1320.1328125, 'logits/chosen': -2.6572132110595703, 'logits/rejected': -2.650991678237915, 'epoch': 0.07}
{'loss': 0.4416, 'grad_norm': 8.60428524017334, 'learning_rate': 4.672e-06, 'rewards/chosen': -0.10828962177038193, 'rewards/rejected': -0.7879655957221985, 'rewards/accuracies': 1.0, 'rewards/margins': 0.6796759366989136, 'logps/chosen': -1056.8516845703125, 'logps/rejected': -1674.0595703125, 'logits/chosen': -2.5752809047698975, 'logits/rejected': -2.5308589935302734, 'epoch': 0.07}
{'loss': 0.3983, 'grad_norm': 8.333077430725098, 'learning_rate': 4.664000000000001e-06, 'rewards/chosen': -0.09258784353733063, 'rewards/rejected': -0.9580742716789246, 'rewards/accuracies': 1.0, 'rewards/margins': 0.8654865026473999, 'logps/chosen': -1003.7109985351562, 'logps/rejected': -1255.5789794921875, 'logits/chosen': -2.6510136127471924, 'logits/rejected': -2.6296825408935547, 'epoch': 0.07}
{'loss': 0.3823, 'grad_norm': 12.893444061279297, 'learning_rate': 4.656000000000001e-06, 'rewards/chosen': 0.0006209835410118103, 'rewards/rejected': -0.893288791179657, 'rewards/accuracies': 1.0, 'rewards/margins': 0.8939098119735718, 'logps/chosen': -1349.458740234375, 'logps/rejected': -1825.3187255859375, 'logits/chosen': -2.6241934299468994, 'logits/rejected': -2.669456720352173, 'epoch': 0.07}
{'loss': 0.4106, 'grad_norm': 7.785130977630615, 'learning_rate': 4.648e-06, 'rewards/chosen': -0.1607060432434082, 'rewards/rejected': -0.9769235253334045, 'rewards/accuracies': 1.0, 'rewards/margins': 0.8162174224853516, 'logps/chosen': -983.5662231445312, 'logps/rejected': -1404.76123046875, 'logits/chosen': -2.6009161472320557, 'logits/rejected': -2.6384713649749756, 'epoch': 0.07}
{'loss': 0.336, 'grad_norm': 8.571884155273438, 'learning_rate': 4.6400000000000005e-06, 'rewards/chosen': -0.05872344970703125, 'rewards/rejected': -1.1799592971801758, 'rewards/accuracies': 1.0, 'rewards/margins': 1.121235728263855, 'logps/chosen': -1128.59814453125, 'logps/rejected': -2065.88037109375, 'logits/chosen': -2.6217942237854004, 'logits/rejected': -2.59497332572937, 'epoch': 0.07}
{'loss': 0.4995, 'grad_norm': 16.35368537902832, 'learning_rate': 4.632000000000001e-06, 'rewards/chosen': -0.32652801275253296, 'rewards/rejected': -1.008443832397461, 'rewards/accuracies': 0.9375, 'rewards/margins': 0.6819158792495728, 'logps/chosen': -1655.6455078125, 'logps/rejected': -2002.5736083984375, 'logits/chosen': -2.6781718730926514, 'logits/rejected': -2.6508777141571045, 'epoch': 0.08}
{'loss': 0.3994, 'grad_norm': 9.724340438842773, 'learning_rate': 4.624e-06, 'rewards/chosen': -0.10329101234674454, 'rewards/rejected': -0.9257184267044067, 'rewards/accuracies': 0.9375, 'rewards/margins': 0.8224274516105652, 'logps/chosen': -904.1744384765625, 'logps/rejected': -1660.6083984375, 'logits/chosen': -2.5264768600463867, 'logits/rejected': -2.6516530513763428, 'epoch': 0.08}
{'loss': 0.2484, 'grad_norm': 7.342824935913086, 'learning_rate': 4.616e-06, 'rewards/chosen': -0.04911966621875763, 'rewards/rejected': -1.671425223350525, 'rewards/accuracies': 1.0, 'rewards/margins': 1.6223055124282837, 'logps/chosen': -1723.362060546875, 'logps/rejected': -2282.564697265625, 'logits/chosen': -2.562744617462158, 'logits/rejected': -2.625279426574707, 'epoch': 0.08}
{'loss': 0.2667, 'grad_norm': 8.13101577758789, 'learning_rate': 4.608000000000001e-06, 'rewards/chosen': -0.21965599060058594, 'rewards/rejected': -1.8003673553466797, 'rewards/accuracies': 1.0, 'rewards/margins': 1.5807113647460938, 'logps/chosen': -1319.5335693359375, 'logps/rejected': -2360.220703125, 'logits/chosen': -2.5979814529418945, 'logits/rejected': -2.661043643951416, 'epoch': 0.08}
{'loss': 0.2765, 'grad_norm': 9.218878746032715, 'learning_rate': 4.600000000000001e-06, 'rewards/chosen': -0.16897039115428925, 'rewards/rejected': -1.5008903741836548, 'rewards/accuracies': 1.0, 'rewards/margins': 1.3319200277328491, 'logps/chosen': -1723.49365234375, 'logps/rejected': -1863.3173828125, 'logits/chosen': -2.6896519660949707, 'logits/rejected': -2.6666102409362793, 'epoch': 0.08}
{'loss': 0.2846, 'grad_norm': 8.526917457580566, 'learning_rate': 4.592e-06, 'rewards/chosen': -0.19974374771118164, 'rewards/rejected': -1.546854019165039, 'rewards/accuracies': 0.9375, 'rewards/margins': 1.3471102714538574, 'logps/chosen': -1459.769287109375, 'logps/rejected': -2045.569091796875, 'logits/chosen': -2.6378633975982666, 'logits/rejected': -2.607964515686035, 'epoch': 0.08}
{'loss': 0.3621, 'grad_norm': 8.359357833862305, 'learning_rate': 4.5840000000000005e-06, 'rewards/chosen': -0.2716429531574249, 'rewards/rejected': -1.556974172592163, 'rewards/accuracies': 1.0, 'rewards/margins': 1.28533136844635, 'logps/chosen': -1180.2904052734375, 'logps/rejected': -1913.8856201171875, 'logits/chosen': -2.581343412399292, 'logits/rejected': -2.611414670944214, 'epoch': 0.08}
{'loss': 0.289, 'grad_norm': 7.808363914489746, 'learning_rate': 4.576000000000001e-06, 'rewards/chosen': -0.02968529425561428, 'rewards/rejected': -1.38240647315979, 'rewards/accuracies': 1.0, 'rewards/margins': 1.3527212142944336, 'logps/chosen': -929.301025390625, 'logps/rejected': -1806.926513671875, 'logits/chosen': -2.5673961639404297, 'logits/rejected': -2.5948398113250732, 'epoch': 0.09}
{'loss': 0.1899, 'grad_norm': 5.290113925933838, 'learning_rate': 4.568e-06, 'rewards/chosen': -0.0343940295279026, 'rewards/rejected': -2.1572232246398926, 'rewards/accuracies': 1.0, 'rewards/margins': 2.1228291988372803, 'logps/chosen': -977.469482421875, 'logps/rejected': -1996.3978271484375, 'logits/chosen': -2.4589507579803467, 'logits/rejected': -2.581552743911743, 'epoch': 0.09}
{'loss': 0.3432, 'grad_norm': 10.652748107910156, 'learning_rate': 4.56e-06, 'rewards/chosen': -0.22382622957229614, 'rewards/rejected': -1.447042465209961, 'rewards/accuracies': 0.875, 'rewards/margins': 1.2232162952423096, 'logps/chosen': -1413.8262939453125, 'logps/rejected': -1913.01953125, 'logits/chosen': -2.7046263217926025, 'logits/rejected': -2.6611733436584473, 'epoch': 0.09}
{'loss': 0.3023, 'grad_norm': 5.368223667144775, 'learning_rate': 4.552000000000001e-06, 'rewards/chosen': -0.19797492027282715, 'rewards/rejected': -1.8038097620010376, 'rewards/accuracies': 1.0, 'rewards/margins': 1.6058348417282104, 'logps/chosen': -897.2557373046875, 'logps/rejected': -1733.1632080078125, 'logits/chosen': -2.4487392902374268, 'logits/rejected': -2.5721242427825928, 'epoch': 0.09}
{'loss': 0.3125, 'grad_norm': 7.837594032287598, 'learning_rate': 4.544000000000001e-06, 'rewards/chosen': -0.30320632457733154, 'rewards/rejected': -1.715868353843689, 'rewards/accuracies': 1.0, 'rewards/margins': 1.412662148475647, 'logps/chosen': -1149.9952392578125, 'logps/rejected': -1826.286865234375, 'logits/chosen': -2.5975821018218994, 'logits/rejected': -2.627551794052124, 'epoch': 0.09}
{'loss': 0.2932, 'grad_norm': 6.844327926635742, 'learning_rate': 4.536e-06, 'rewards/chosen': -0.1366501748561859, 'rewards/rejected': -1.5591453313827515, 'rewards/accuracies': 0.875, 'rewards/margins': 1.4224952459335327, 'logps/chosen': -1194.30322265625, 'logps/rejected': -1783.07666015625, 'logits/chosen': -2.5499839782714844, 'logits/rejected': -2.6208062171936035, 'epoch': 0.09}
{'loss': 0.6305, 'grad_norm': 205.78500366210938, 'learning_rate': 4.5280000000000005e-06, 'rewards/chosen': -0.2457173466682434, 'rewards/rejected': -1.6355828046798706, 'rewards/accuracies': 0.875, 'rewards/margins': 1.3898653984069824, 'logps/chosen': -1088.5633544921875, 'logps/rejected': -3391.80712890625, 'logits/chosen': -2.5601251125335693, 'logits/rejected': -2.6464507579803467, 'epoch': 0.1}
{'loss': 0.3103, 'grad_norm': 7.930796146392822, 'learning_rate': 4.520000000000001e-06, 'rewards/chosen': -0.39389175176620483, 'rewards/rejected': -1.622997760772705, 'rewards/accuracies': 0.9375, 'rewards/margins': 1.2291059494018555, 'logps/chosen': -886.3343505859375, 'logps/rejected': -1469.8668212890625, 'logits/chosen': -2.5776097774505615, 'logits/rejected': -2.6505048274993896, 'epoch': 0.1}
{'loss': 0.3556, 'grad_norm': 8.633110046386719, 'learning_rate': 4.512e-06, 'rewards/chosen': -0.4683406352996826, 'rewards/rejected': -2.184957504272461, 'rewards/accuracies': 0.875, 'rewards/margins': 1.7166171073913574, 'logps/chosen': -1030.0927734375, 'logps/rejected': -1780.8121337890625, 'logits/chosen': -2.654784679412842, 'logits/rejected': -2.670534610748291, 'epoch': 0.1}
{'loss': 0.2554, 'grad_norm': 6.731282711029053, 'learning_rate': 4.504e-06, 'rewards/chosen': -0.31539759039878845, 'rewards/rejected': -1.8400498628616333, 'rewards/accuracies': 1.0, 'rewards/margins': 1.5246522426605225, 'logps/chosen': -1333.366455078125, 'logps/rejected': -1867.4859619140625, 'logits/chosen': -2.637357473373413, 'logits/rejected': -2.647981882095337, 'epoch': 0.1}
{'loss': 0.2255, 'grad_norm': 6.643932342529297, 'learning_rate': 4.496000000000001e-06, 'rewards/chosen': -0.18428108096122742, 'rewards/rejected': -2.0428833961486816, 'rewards/accuracies': 0.9375, 'rewards/margins': 1.8586022853851318, 'logps/chosen': -987.0455932617188, 'logps/rejected': -1864.578857421875, 'logits/chosen': -2.6055409908294678, 'logits/rejected': -2.6496598720550537, 'epoch': 0.1}
